rating,title,text,asin,user_id,timestamp
3,"Unappetizing, Sickening","I bought these hoping to clear my shoulder acne scars from the inside out... I used the whole bottle before writing this review. Didn’t miss one day. This didn’t do anything for my skin. I wish it would have but it didn’t. I’m giving it two stars because I’m sure it has potential for someone who has clear skin but wants to keep their skin flawless when that occasional pimple comes up. I don’t know. But unfortunately, it didn’t work for me. Maybe a little more biotin would help?",B008SAVE7W,AGUGWVPCPI7ACV3Q7QJXG4M57HNQ,2020-05-01 13:19:49.314
2,energized,Love these with the high keratin. My nails and hair have definitely improved,B006FQC6P0,AEPU35YMPMFYSDHMWZK7X4CGHMLQ,2017-06-13 01:04:22.499
5,Not accurate at all!!,Little difference,B012CTUT9I,AFQ5ON73B2MCMOLWRAGWF3A6GRMQ,2018-07-05 16:40:22.254
3,Recommended by my,Best Brand,B07BKTVHQD,AF44UPSXQRQJECFZ6UUHWW2RDQOA,2021-03-30 17:42:46.554
4,Does not give accurate weight,"I can't believe I went so long without trying this size of capsule for my supplements! Sometimes, if I'm running low on time, I fill a few by hand they're less densely packed. This product lets me take fewer pills and they fit neatly in my pill case because they're not too long. Once they're snapped together, they form a tight fit and I haven't had any issues with pills popping apart.",B01B28ONC4,AHQSGNQQ22FIUT7GUNW2YETXKFYQ,2015-03-18 15:45:20
4,Convenient heart rate and oxygen level monitoring,As advertised.,B005FAFVFO,AFMBXAHFF4456SGDY5ZRZSAZ7FKQ,2021-02-16 13:57:23.755
4,Good,Ok,B01IAQUVDG,AGYPNBEDEC5JLVW6GEAYGRZTKOTA,2021-01-22 16:34:19.715
4,Five Stars,great transacation.  thank you.,B000VI5N5I,AFPHK43YFI2GERKV4ZNUNLTOPZXQ,2017-11-01 15:01:02.634
5,You get what you pay for,Great product but costly.,B00VWID4YS,AHFCXJB34HESLXGWNVAD45ZV6GHQ,2016-12-28 01:49:07.000
1,"Simple, clean, & tasty",Broken glass. Replace please,B000FGXMWC,AHJXRI7ZHVGSL6YTYZFGUXYG7ZLQ,2016-10-23 21:28:21.000
2,Celery is a good vegetable in pill form,Bought this for my elderly mother who does not like taking pills so smaller ones are easier for her to take and swallow.  Glad I found this one!,B00VWID4YS,AFQEP3VZNGIVADZZXI3KEUHU766Q,2019-03-22 07:45:56.614
4,Likely counterfeit,The flavor of this is very mild/nonexistent. It’s easy to add to my son’s limited diet. I have no real way of measuring absorption at this point.,B001HX3APQ,AEB5ALPOEKRWCPKGNOX3PE5YYELA,2013-06-03 23:06:54
4,Works over time but too expensive to upkeep,"I bought this for both my kids and they are perfect, ages 8 and 5. Great, don’t like how to charge it. Stinks taking off band every time to charge it!",B00F7OZJOQ,AHOYUQAY5HBKJEHZSHDO3BSEMKJA,2014-07-10 10:03:30.000
5,Facial lotion that actually works,"A vitamin without Iron.<br />I was told to cut back on my iron, then 4 days later I was told to increase my iron, so I didn't have a lot of experience with these.",B000TDE2W0,AFU6LAZEO3WDMV7IRIL2HICD7ACA,2017-05-31 02:50:57.000
3,Solid product!,I can't find this in the stores.  I use it for all my skin needs.,B0037M6UWK,AGEMSXX2L3TULWGPCOCVPGERK22A,2018-01-22 18:40:34.002
2,Easy to use,"My holistic doctor prescribed this, and it worked quickly and healed.",B00F7OZJOQ,AE2UXDTALP67PSIM7M2HD5LEDEUQ,2017-02-21 22:50:59
5,"Good quality vitamins, but unbearable after taste.",Works well.,B01COW00O2,AEP7WNNVLYRDMKNYLXFHBENSLCRA,2019-10-15 19:01:04.475
3,A good scale for the money!,These taste delicious and I love the fact that they are nut free for my 13 year old food allergic son. Something I feel safe giving to him and he loves the taste,B07CBQTSDF,AFWEBBEGOMBW35QGK27ZZDUKGP6A,2016-09-19 21:43:32.000
3,Great,"I purchased this item at a deep discount during a promotional period, these are my honest opinions. This is a phenomenal scale, it is very high quality and I am very impressed by it. The instructions clearly told me to install the batteries that came with the scale and once the batteries were in I was able to begin using the scale immediately. I was able to choose either lbs, kgs, or stones. It can be cleaned easily with glass cleaner and the led display is nice and big in case you have eyesight issues.",B07VHGX6C7,AG7AVUZNKZTKOLJQHEJDAC3NWU6Q,2017-02-16 15:16:43.000
2,There are much better ones out there!,"Measurements were almost never accurate. I would step on the machine at different times during the day, while clearly drinking or eating more than previously, but the machine would report the same numbers. Even when I would hold items on me, it would give inaccurate reports. It is also important to mention that new batteries did not even last for less than a week on this. Definitely will return.",B01HITT43Y,AHCGRQ7VTLTT433RKLACGJGHJSDQ,2020-02-20 17:21:26.595
4,Good stuff,It's ok,B01A90FMHQ,AGMFYNRJC6KA3G47OVUU7V5QNECA,2014-11-24 22:50:09
4,Five Stars,"This actually works. I have tightly coiled hair, so it's hard to tell growth until I straighten it, but I went to a party the other week and my friend comments on how much my hair grew so I straightened it to see and my hair went from shoulder length to almost arm pit length in just a month and a half! And my nails are stronger too!",B017DT4HM2,AHYI3C3E3ODTJ7JZFC7F5565L7MA,2016-12-29 17:06:18.000
3,we love this,The taste is great and the liquid form is easier on stomach than solid vitamins.  I am new to this brand so hoping that it contains what the label says.,B00V3MJLQS,AFLURC23VIBWZ2MPSEEJ5NYTROQQ,2017-12-11 15:39:42.392
4,Interesting scent,"I felt the effects of this product the same day that I started taking it.  Mainly, my stomach doesn't feel uneasy for most of the day like it used to.  Based on my symptoms, I'm fairly certain I have Candida-related health issues, and after feeling the immediate improvement from this product, I have stronger evidence to confirm my suspicion.<br /><br />Other benefits of this product are that my skin feels better.  It seems more elastic and moisturized.  This is an awesome, unexpected benefit, considering I was having psoriasis-like patches on my eyebrows, elbows, and knees probably due to leaky gut (not fun).  I took this product last year along with a cleansing/experimental diet consisting mainly of greens and veggies, and I remember feeling better than ever.  I've isolated the foods that affect me to dairy(not cheese so much as liquid milk), sugar, and gluten.  Again, these are the foods that would negatively affect a person with candidiasis.  My current experiment is to see how much this product works while maintaining a &#34;regular&#34; diet.  Granted, I'm eating a lot less of these types of foods, but I have to say that this product allows me to eat this stuff in moderation and not feel like crap.  Probably the single-most helpful supplement I've taken, right up there with Saccharomyces Boulardii.",B00Q5CZ3TU,AG7QSRCJFMQGY52TKZ6GNZPWOJSQ,2021-08-26 15:03:07.390
2,Very nice,product does have a yellow tint unlike the photo. both containers were fully intact nothing broken. i did not try to use these oils yet since i use them to make lipgloss but everything was the same as pictures besides the yellow tint,B07P5QJD27,AFRGKQLZ3VLMPV73MEK3ORTYXEZQ,2018-01-10 01:20:40.010
4,"Lucid Dreams, nightmares, and yet, will keep taking it.","Favorite new vitamin supplement. Easy to swallow, no stomach upset.",B01MRKNYPX,AFKFUJSLPPAJRJVIWHTCG6TGHIFQ,2018-06-17 03:27:14.041
5,Great Taste,"Simple, easy to use scale. Pop in the four included batteries and step on for your weight.<br />No need to &#34;tap&#34; to turn on. Big blue LED display shows your weight in pounds or kilos.",B07N7RJ965,AGLTCCRKCKGY7IOQ6KXQHRC7EXXQ,2018-08-12 17:14:49.654
4,1/2 Product missing from order,Tasted a little minty to my daughter!,B017YFVCXM,AH3YWISV2VFQCGCNR5ZM6MSJLTAA,2018-03-10 01:59:03.554
4,Won’t charge after 3 months,Unfortunately I have not been consistently taken this product as suggested.  So no opinion on the merits from me yet.  I will try to finish this container soon,B017DT4HM2,AGXULLMDVHYMHOZBTK4YMRHUN23Q,2020-02-03 03:08:31.695
4,Definitely a must buy.,Quería comentar al ver los resultados y de verdad que mi hijo de 10 años se ve diferente en físico y mentalidad,B07N7RJ965,AE2UCCW36HJMFWM5FUKMZ2XUT4UQ,2014-08-04 23:05:47.000
4,Okay,"Both seals were broken! Im very familiar with this brand and supplement, the capsule is thin/dark gray powder, instead it was a clear yellowinsh fluid capsule. Unacceptable.",B0744JLFGY,AEN3YKP2FHSGPJB2A2RPLDLWKIWA,2016-11-19 01:40:11
4,White has faded and is unable to be cleaned to ...,Lasted not even 3 months and is now broken. Tried new batteries but the scale weight is off 20 lbs or more,B07PR5SVZN,AE2AR2DAWALZ5OJ3KDCNTWN2TPNA,2020-09-03 08:21:21.368
2,I keep several around the house in different rooms..,"My husband and I take Magnesium Powder on a daily basis.  My husband had coronary bypass surgery about 1½ years ago and his cardiologist told him that he needed to take a magnesium supplement, because if he didn't he could have more heart issues, since the body needs the correct balance of magnesium, potassium and calcium.  So, if he didn't get enough magnesium he could experience cardiovascular changes and a rapid heartbeat.<br /><br />This magnesium absorbs easily and it's easy to consume in water or juice, but it doesn't taste that great.  My husband couldn't handle the taste, so I had to get him another brand that had a better taste.  I didn't mind it, so I used it until it was gone.  I probably wouldn't buy it again, since my husband didn't like it.",B00Q71ERRS,AHQ764B4QEMCDFKTEUVFNBSG4A6Q,2013-08-22 14:35:34
2,Purchased Fruit of Earth Vitamin-E Gel,"This is very absorbable!  I felt it the very first day...a little goes a long way, so start low or you can end up very relaxed and sleepy!  I love the purity of Bulk Supplements, they are always my first choice.",B01M23YUV0,AHEMLNI6S66NHAOL7LJ4Q63ROSZQ,2016-05-02 17:17:25.000
3,EXACTLY the same as the generic brand.,Great!,B01KVY89V6,AEI4UBGF3TT6ZWN4LB5X6PMVRWVA,2020-07-04 17:05:01.782
3,Great product with no fishy taste or aftertaste,"Best multivitamin I have ever used.  With multiple food allergies and autoimmune issues, this is the only formulation that improved my health to the point that results showed in routine blood work.",B07HFF5X74,AGD57L7IC7ZLEVNV5S7JB3YUAW2A,2016-03-25 23:21:00.000
2,Use as beard oil,. This is a great product. It absorbs really well. I will re-purchase. I give it five stars!,B00K8B6Y60,AE5WSROOPLZ6AVFTERAGNBWGQL4Q,2016-06-29 00:05:53
5,Easy to use,Yea,B074SY4CPN,AHYFWWC5XMYTNGJ5SMPWOTS6QWGA,2019-10-08 12:02:56.210
4,Not a Panacea,"Perfect fit, keeps the cuff from getting snagged on anything else in my bag.",B07SYNTL34,AHPZYK5MSUQAECDHZ6W4V7IDW7XQ,2017-10-22 13:42:57.506
4,This is my new secret to less academic struggle!,Bought as a cheaper version of vitamins I was buying from my doctor. I have had no problem with these and get the same results.,B07G7G6GRH,AFH2M7CKGA2IYBODRMDD6V7CHM3Q,2019-11-08 20:39:30.723
4,Allergic to it,These things work just as advertised. I have not had a gout flare up in 8 months with Swansons celery and alfalfa tablets combined. Way cheaper than my alopurinol prescription and just as effective.,B01HU7TU42,AF5XTHV7I3VKFCY5QUYKWKINFOHQ,2020-07-20 02:57:36.415
3,They were bigger than I expected and hard for my ...,"Haven't noticed health benefits per say, but they don't taste bad! I'm sure they are doing something in this body of mine!",B015QLFIXQ,AGPAYRUSTIOIHSQX5RNBSK66U2PQ,2013-06-09 01:03:57
4,Great product!,"The charger worked great initially, but as of late is no longer allowing my Fitbit to hold a charge. I’m charging it to a full 100% every damn day and by the end of the day my device is fully dead.",B01IAIJO28,AH5ONO6JGBMIPSYOUYYFLHQIKBTA,2018-03-09 03:39:42.211
4,USB Medical Bracelet,"It worked fine for about 3 months then stopped working. Attempted new batteries, but still not working.",B0018AQAQY,AHODLANGGQEK6LZPNXHATU4CBV6Q,2013-10-03 11:27:32.000
5,Worked fine for the first few months,not what i wanted,B0796ZDXYW,AFEWVEYQIQHMJBI7T2XTUSTI72OQ,2019-05-03 02:14:12.051
4,THEHONESTTRUTH,1/2 the product was missing.  Suppose to be two tubes and only one included,B08QVXG5XW,AH33S7DANM4KVW7NQJYCOYCA3DVA,2020-01-25 15:32:17.203
3,Don't do it!,I don't mind taking them every day.,B07N6JB4FQ,AG3XWJH2JAYKN5XJQNQXLBXYTY2Q,2019-11-12 00:27:41.761
5,Favorite,Works great and is not pricey !,B0096U3VD8,AEIA5SO3FAFUBHYDPWSH75SWYPQQ,2021-02-21 01:46:02.356
5,Five Stars,this thermometer quit working after only 4 weeks-a replacement should be sent!,B00ZVM35AE,AFDTZXP6F45TJE5OTYWVV4FNMMXA,2021-06-18 21:42:38.171
2,I'm happy with this product!,Works great every easy to read.,B07SYNTL34,AG6RBL4QCPTRQNC2SAIWO4BMZ2DA,2015-05-30 04:38:27.000
3,100% compatible,I like how fast and accurate it was (just got weighted at the doctors with same number). Super fast shipping and cheap price without the cheap look,B00TWRV05Q,AEP2PHM7EL5CQAQFQFSEHTNPP2LQ,2018-11-30 16:38:55.405
3,Timeliness,"I received my order with no issues with shipping. When I first opened the package I was confused because I saw nothing on the screen. I opened the instructions but instead decided to go to youtube for the set up. I removed the band as instructed and the rest was easy. I downloaded the app and am now enjoying my new watch. I love it. The face is small  and that works well because I have a small arm. Great product, I would highly recommend. I did not rate the sleep because I have not used that feature.",B07HBCHDWJ,AHE2PNMDYJN6IGEYV5DZGIECOSUA,2018-05-03 18:31:48.967
2,Excellent brand,100%,B07MKGM64W,AGVGBK3QXQ3JK6IM4BMULQFNR2UQ,2020-03-07 05:47:13.770
3,"Great taste, as usual","This is a great watch for the money but has a design flaw so I would recommend the insurance.  To charge it, you must remove the wrist band.  Over time the snug fit of the connection (a good thing) breaks the insert off.  My 11 year old son had one for 6 months, wore it every day 24 hours a day, and loved it.  But the recharging connection broke off due to the issue described above.  Just ordered a second one with insurance, but my son was upset that we could not keep his data once we synced the new device.",B01NCLOJFY,AE77SOJ3J6MO3VNCXWC32WHHLXVQ,2020-01-11 23:29:47.234
3,Perfect.,Good pure supplement,B01A90FMHQ,AGL4XBQRDU6Z3GKQ4DULC7T7QLBQ,2020-05-26 15:12:11.892
5,Durability,I love SFH fuel coconut. So glad I purchased this and excellent product.,B07GNTYK8T,AG7SBUQUXDY4IYI3323SVOLRQ7HA,2021-05-04 17:31:19.574
3,Extra Strength Capsules,"Everyone has their own taste preferences and what one person may like, another may not. Just as beauty is in the eye of the beholder, palatabilty is a matter for the taster. This particular Genesis Today product for ACAI tastes like a very sweet/tart potent berry flavor candy. I don't notice a strange aftertaste or ""weird"" flavors. It simply tastes like a sweet tart fruit chew, similar to a small block of fruit roll-ups. Another reviewer mentions the orange, goji, and resveratrol flavors as awful, this product is the ACAI and IMO, tastes just great, my husband actually liked it too. Genesis Today actually has FIVE different superchews, perhaps there is one flavor among the five others will prefer over others, or not at all, a matter for each individual taster; remembering each different chew has different properties (mood, energy, cardiovascular, immune system, and joint health). I'm a registered nurse and love the energy/antioxidant properties this ACAI chew provides for me. I don't substitute this item for multivitamins, I take this product along with my daily multivitamin to ascertain my body is well armed with everything I feel it needs. For me, this chew is really tasty, almost like a candy treat and I get energy/antioxidant properties from it to boot, with less calories than a piece of chocolate !!",B00028OOZC,AEK7QQIVHXDAQEPN6AR2GNHF3GFQ,2019-12-24 18:33:08.856
5,Love! Nice wide scale,Tastes like a smoothie. My kid loves it!,B019K1IMFE,AH57NFO26W6TXW25ZI3WAQ3NB5UA,2020-12-23 04:40:58.000
4,Formula SF722,"I bought these vitamins based on a recommendation from my Podiatrist.  My nails were thin, cracking and kept splitting.  Within a month, my nails were harder and super white.  The only downside is that if you stop taking them your nails will quickly revert to their previous shape.  Great vitamins!",B071YPN65Y,AE6SSNV5QA44EYTYPJVACTKNBDOQ,2017-01-18 19:03:41.000
3,Awful taste but works,"This is essentially powdered energy drink: caffeine and various B vitamins, without the insane amount of sugar found in most energy drinks. Unfortunately, you need to add an insane amount of sugar anyway to mask the taste of this stuff. Worst tasting thing marked &#34;edible&#34; that I have ever put into my mouth.",B07VHGX6C7,AGGMLTGEHMOAJ6EWGQOX5LMGWF7A,2019-07-19 02:12:47.859
3,Awesome scale,I buy these every month and very happy with them,B01N6FI359,AHTNICQFQPGN33VQETEYMGCJGMKA,2014-10-23 09:31:27
4,Do not buy,Great stuff a mag I can take and not run to the bath room and now getting what I need and keeping it.,B01IAHY9KG,AG7SBPZR2BWIQGO3OUA7NCVEQNLA,2016-09-15 09:53:34.000
4,most experts recommend taking a minimum of 1,Small and powerful. Great for home use.,B001KYO2KY,AHAKQNSH7CTTDHREFACRWR6LHDLA,2017-03-14 14:30:23
3,Okay,Love it,B0038MVQHI,AHEE5WH43F5Z6WC6764RMUQFYOSA,2018-04-03 04:49:02.509
3,charger,I have been a diabetic a long time and when your sugar goes low like mine you need these handy. I buy the roll at walmart and just refill them with these. Relion are the best tasting. My favorite is grape and raspberry.,B00GI3S622,AGLEBKAHW3VUCMRIUEWKY2YNTNTA,2018-08-20 20:32:43.320
3,Delicious orange Gummies bought many other times,Really great product. I do think my skin feels softer and looks brighter. Great fast shipping and seller 💯 awesomeness.,B00B7FQNH6,AHJBXWUZPK6RMON77ISP2H43HOCQ,2017-04-16 16:53:10.000
2,but I am very happy! I've Ben using it for about a week ...,The clear bottle is what they sent me it do not smell are look like coconut oil it basic like water I love coconut oil and use it all the time so I know how it smells and suppose to look like my one I bought from another store  I do not know what in the tall bottle I got from amazon it don’t even look like oil never buy that again I think them for returning my money back,B07MZMDMRM,AFQ7WNWY455RACKT6YRNC63Y6GQQ,2017-08-03 22:09:14.731
4,Great product! It works!,As described. Didn’t have the issues other reviews had.,B07MZMDMRM,AGKOS73375FJUI3AD67YJHC4QOVQ,2022-02-28 14:14:34.187
2,Excellent product,Husband likes the vitamin,B017DT4HM2,AFWNXACSH4ESBSDXWBI4O7CYUULA,2013-08-08 11:07:50.000
5,Barleans,One of my favorite products.  Needs refrigeration after opening.  Tastes great.,B079TZNRTZ,AGFR3LUVV3SZZURUY2FAS625ON5Q,2017-01-10 20:54:01.000
3,Better Consistency Than Name Brand,Very pricey and it did not stop the eyebrow dandruff which is caused from a fungus.  It cuts down on it but does not completely eliminate it.,B0096U3VD8,AF3CMLESO4ADDCJW25V66XMMUKTA,2018-03-03 23:49:47.060
3,Worked good for me!,The product taste and size changed.  Cardboard taste now.  Bad change nutri west,B07N6JB4FQ,AFLOZBFBIN2YONR2TLEYZCRJLM3Q,2022-07-06 11:55:33.789
4,Quality Priduct,it has alot of stuff in it. I don't know if it works but if my tests are better I guess it does.,B00ZB2JORC,AGKL7FIUZ2UN7UTVSBJSHRLYPHSA,2020-01-12 03:12:29.886
4,Not accurate at all,Great soft earpieces at a great price. I'll be buying more soon because I have my extras to coworkers. One said that they were better than the Littman originals because they have soft tips but rigid bases that keep them from going uncomfortably deep in his ears due to his wide head.,B07M9NMSNN,AGO25HWUOJBBT5NZH3QBUZGPBM3A,2016-08-05 04:17:51.000
5,Works great,Broke when it arrived does not work,B0037M6UWK,AEADDNPWF5LOBWV54KSXEXIPSGCA,2016-08-23 22:36:03.000
4,I will purchase again,"This is exactly what I was looking for in a scale. It’s functional, digital, glass, nice size, has good base grips, not too expensive, and overall just a classy scale. Glad I found this great buy.",B078XKPMBC,AESZTN3VDHOEMAPHLHC5XIJ7S4TQ,2021-10-22 20:12:34.967
3,Good,Horrible. Won't work properly for any of the symbols shown. Piece of crap.Sending it back. Crap.,B01A90FMHQ,AHM3JGGMZHBIWC5UTPOTEIEPNXGQ,2016-09-30 15:54:46.000
1,"While I believe that product is good, the company flat out lied about it",Stopped working after 3 months.,B002VLZ8C6,AFOMS4H33WQ23UP6YW467B4WNSTQ,2017-04-18 14:37:38
2,Cannot beat Swanson quality,I have taken these supplements for quite a while and notice the difference when I don't.,B00GU2HKS2,AEGMEZXI7AEUENPIX3VL5CW2JWWQ,2013-04-07 04:30:25.000
4,Worthless,"This supplement has been an amazing addition to my candida diet plan.  I've tried god knows how many different products and this is by far the best.  Between this and oil of oregano, I've just about kicked those buggers for good.  I've ordered one more Thorne Research product (Lactobascillus something) to add to the mix instead of the probiotic I've been taking.  Feeling better than I have in a long time.  Thorne Research products are AMAZING.",B01A90FMHQ,AF5E2G7QYCCRXSG3OQOUIR5HDCDQ,2015-12-06 21:05:45.000
4,Product review,I like they are fast dissolving,B07LBMQR5T,AFM56KC3H7GH7OVUJY4FV4CHIAAA,2018-07-22 13:50:26.075
4,"Cool scale but can NOT even read the weight.  Horrible, and I mean horrible display.","The Thermometer arrived broken. When I went to return/replace it, I was not allowed to do so because they do not have a return option. Not part of their policy.<br />Do NOT buy this item. You will lose your $$ if it shows up broken.",B00GU2HKS2,AH5HT7SQCNOQDINF5DPDV6WF5TYA,2013-12-09 18:42:11
5,Good stuff!,I’ve only had it for a couple months and barely use it and the bottom of the scale is already cracked.,B00ZB2JORC,AGWOFEZK2XI4G7OM5G7DTMPC3BNA,2016-06-20 09:39:28.000
3,Calming,"This product is high quality, with thoughtful science and helps me with muscle cramps.",B01A90FMHQ,AE2MZ5Y7BSU3CWWOKTZ6GU54NK2Q,2018-03-24 18:49:10.995
3,Great product,Accurate and convenient,B01KCJB8XQ,AGIRFQ4Z7VJZBQKTNUFV53EZ56AA,2016-05-26 11:00:20.000
5,Five Stars,Buen producto,B001HX3APQ,AE245W6LT2LHYEHF4G4X356EJARQ,2016-02-12 19:42:26.000
3,access,"Its a vitamin, it does its job.  No more, no less.",B000FGXMWC,AFAMBMNHFZ53CBZJERBYIHKXBPVQ,2016-01-21 12:41:46.000
4,Not as accurate as expected ---- I have compared to ...,Is good product,B000FGXMWC,AFCAZWZTY4C73523DSJN6XUAK3RA,2018-02-04 20:30:13.793
4,"Good oil, good price",Small easy to read thermometer! Was very helpful when we traveled last weekend. Great quality!,B00GBBW848,AH3FE5ZUYL3RC5ISB4UINOPLOX7A,2019-04-10 16:33:59.298
4,Worst product I have bought on Amazon,Love the energy I have when I take this!,B017DT4HM2,AGRS4DL3BXASP4FB6R72VR3PL7QQ,2018-10-15 20:54:17.660
4,"Energy, bio-health, skin/hair/nails!",It's as advertised and just what I needed for DIY Soylent.,B000FGXMWC,AHHKYTBQR3OJGARLFFN6RAMK2N3A,2017-08-26 14:53:58.190
5,I use this product every winter for stamina and strength ...,No scent at all. Stays liquid. Great to mix with essential oils.,B07SYNTL34,AFOZOIXKDFB2AJW2BVDARDE5VXXQ,2015-11-04 03:58:48.000
3,Easy To Swallow,"Do your research, absorbency and forms of available ubiquinol! I was having premature ventricular contractions and started a variety of natural supplements for heart health. Within 1 week, I no longer have these...and I am going to continue to take this product. I am awaiting a consultation by my cardiologist to verify what was going on..but I will continue to be heart healthy as best I can!",B07WHZ9JT4,AFSLOSFP2NOFNPNKFAV4TATOMZSA,2019-09-05 18:47:20.144
2,Very clear and large size number on LED screen,"It expired 12/2018, I was very disappointed with this product because it was expired.",B017DT4HM2,AGUIKRJ3VTBLKVYNECNRGSTEO3PA,2019-08-04 17:34:24.812
5,Take with caution !,All Shaklee products are top of the line! Vit E helps me with circulation and prevention of leg cramps.,B07SYNTL34,AF3L3LFFCBVUOZMAOVFISGBMY2MA,2021-06-14 21:05:57.149
4,liquid B12,It works. It weighs you and lets you know how fat you are.,B000FGXMWC,AFVTN3432TEGF72QWMEXL6DXZ27Q,2018-03-07 16:21:48.685
4,Gives Energy Immediately,"It's easier to handle than I thought it would be and it's easy to carry on with it and it's light, small, and unoccupied.",B00VWID4YS,AF23SLTFFCN2GKNJDIK3FZNVG6YQ,2017-04-01 19:35:00.000
5,Five Stars,I love my new scale.  It is very easy to use and I love that it is see through.,B07SYNTL34,AHCBKOTTOPS5WMXIB3CPDEPT4GAQ,2020-03-04 03:39:37.567
5,This thing sucks,I thought this scale was nice for the money.  Seems to be accurate.  Delivered as stated.,B078SBDGGB,AHOYLWUUTPIBIQP4VT6T3TTBMYTQ,2017-06-03 01:04:16.000
4,Works as advertised,Cheap quality,B07639PW7F,AHFJGJHG5BCQD2O3S3IE2D3GMH3A,2021-04-20 12:14:21.542
2,Four Stars,"I love this product…it is everything and more than I anticipated. My hair is shinier stronger and longer, my skin feels better and my nails are stronger and grow so fast. For me there is no other especially the ingredients are all natural. I highly recommend it. Try it! 🥰",B00A9ZMK0E,AE7WSPSOPTWOR5QVTBTNSR6TQKMA,2016-09-27 23:47:18.000
2,Five Stars,works good,B07LBMQR5T,AEWPYOOI5JUBDGF5XTP3JIYZ43AA,2021-04-24 00:20:09.600
4,Good for You,Great product lowers my BLOOD PRESSURE BY 10 points on both.,B01MT9ZLH1,AFVWCPMBB5TFRARQEED2F4JWKSVA,2020-03-31 04:05:23.306
4,Quality product,It was okay but I will not be ordering this again.,B00GBBW848,AGV2AANPKY3WOL4MUZZLWKFPMPPA,2021-04-26 01:13:57.787
4,Great flavor,"Although the photo has &#34;organic&#34; on the packaging and bottle, but the actual product does not.  It does have some &#34;organic&#34; ingredients, but it's not certified organic.",B012CTUT9I,AFRNURHUCONGTHFM6HHYNZQPA6EA,2017-09-08 16:52:14.783
5,Good quality,"Really needed a silent wrist alarm to awaken me in the middle of the night for medication, and it worked fine.  The alarm didn't bother my partner, and was just enough vibration and sound to get me up.  Other functions for fitness we haven't tried.",B01ATZCMMO,AHS7AWDVHNEAZIYPACKAHVVYXFIA,2021-04-16 11:25:39.369
4,Buy something else.,It's broken. I'm so disappointed. It takes the wrong temperature (I temp every morning so I know where it should be at a certain point in the month) and I confirmed by using my old thermometer. It only takes like 4 seconds to read the temp and then the temp shows up higher than it really is....,B00OKOX5GI,AFL7J2ZZ4OEIWISGV5GPEGVDW7MQ,2020-03-19 04:55:08.492
4,Accuracy,awesome,B07CW639YG,AHURHKBCHQFXN5JROD33YOHPO4RA,2022-01-10 18:48:52.676
5,Great product,Doesn’t work,B01N2B8SQ1,AEPDVDJD7YN4X5LI6VIIQRAHXYLA,2017-04-06 00:07:48.000
4,Easy to swallow,"Very nice quality scale for the money - looks great in my bathroom and it has a very neutral look to it that'll go well with Man different styles.<br /><br />I usually weight myself two or three times to get an average and to make sure the scale hasn't misread my weight the first time, and I have t say that this scale is very consistent.<br /><br />For the money, I don't think I could have bought a better product.",B00ED3XEIA,AGRQ7E5ZZE7RJ6VOIOKIUW274VZQ,2016-07-04 17:53:05.000
4,Waste of money,good stuff,B07CS6PJ3V,AENJWTNFI6KYBJP6P7CYAZQO4QSQ,2015-04-03 00:21:19.000
4,"Always had brittle nails, til now","Bought in December 2020. Quit working in early July 2021. Used new batteries in the house, even bought more new batteries to make sure: YEP, its dead. And Im not heavy enough to damage it, nor is anyone in my household.<br /><br />Usage: Frustrating to get it to zero; tapping doesn't work well, and often times weighs first or a couple times, before finally 0, and you can weigh yourself accurately. Manageable but annoying.",B006FQC6P0,AFOG2JG6ORPHA2AQEL3HKUWNZDJQ,2017-07-23 19:25:29.260
4,Good for the most part,I use this as a pre conditioner before I shampoo my hair. What didn’t I do this sooner?!?! It makes my hair SO SOFT and manageable! I cannot imagine my hair care regimine without it! Thanks!,B07SYNTL34,AGNSGUGTYM6W76XKTZ67XINRHPOA,2015-06-17 17:32:30.000
4,Not accurate,"Not accurate. I weigh the same all day.  Before getting dressed, after and eating all day with bathroom breaks!  Get what you pay for!",B078SBDGGB,AFZ54RIGMMPNRDZ3TNVHUVXRZVIQ,2019-12-12 12:43:16.170
3,I would look else where,got to me quick and no mess. great stuff,B07SYNTL34,AF4FV6PZYPEEJL5M6S3SJCBU74QA,2017-11-09 18:24:38.385
4,Four Stars,Good product....,B01A90FMHQ,AGBCCQA2PLZOX76BB5VF6XUVR4BA,2021-03-09 09:57:29.431
4,It's great,Even with the warning I cut the bracelet too short<br />They were quick to resend a new one but it was pricey,B0037M6UWK,AFFY24EXY5P6PSYH6JH6C7LYN7GQ,2019-09-07 04:52:56.288
4,Helps Type 2 diabetics lose weight.,I love the lozenges but a little costly.,B07MNM99HG,AEFU24BAS4UVT37VBK27YT3Q2XHQ,2017-06-27 02:59:43.210
3,Five Stars,Easy use and pretty accurate,B07QLN739N,AEZE5FJLDF6YKPIFK6TSDNV6XHDA,2022-03-05 20:21:33.155
5,Perfect,When we had a newborn we bought a temporal thermometer and it's garbage.  Every reading is different and it's so inconsistent.  I was happy to buy this and know I was getting an exact temp.  The end is flexible which is nice for a wiggly baby.  Very pleased with my purchase.,B006FQC6P0,AF4KBTLDGNFLESOURGU4BTE45K6Q,2016-06-26 05:07:48.000
5,Great for people who can’t swallow pills,Did not last 6 months.,B003PRICN2,AE7OB5LICZH7CD6BRB66FHTM3LQQ,2017-01-15 18:40:21.000
